Clave de entidad federativa,Nombre de la entidad,Clave de municipio o delegación,Nombre del municipio o delegación,Clave de localidad,Nombre de la localidad,Población total,Población masculina,Población femenina,Población en hogares censales indígenas,Grado promedio de escolaridad,Población económicamente activa,Población sin derechohabiencia a servicios de salud  ,Población derechohabiente a servicios de salud
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Tazistal,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Juan Tulija (San Juan),847,442,405,847,4.8,195,6,838
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Juan (Fracción el Desengaño),7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santo Domingo (Fracción el Desengaño),7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Francisco (Fracción el Desengaño),4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Juan,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José (Las Maromas),5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José,18,11,7,0,4.5,6,13,5
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ricardo Flores Magón,85,38,47,9,4.86,31,33,51
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Seis Hermanas,10,3,7,0,5,1,8,2
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santo Domingo,11,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Caribal,22,11,11,0,8.62,8,22,0
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Miguel Hidalgo,74,42,32,39,3.9,18,44,30
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Cincuenta (El Guayacán),9,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Zapotal,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José la Espuela,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Buenavista,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Vista Hermosa,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Agua Clara,9,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Consentido,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Antonio,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Lindavista,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Candelario Olán,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Rancho Nuevo,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Rancho Nuevo,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Agua Escondida,40,23,17,40,6.72,15,9,31
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Lomas Tristes,15,8,7,0,4.67,6,4,11
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Sacrificio,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Escondida,77,36,41,28,5.43,24,16,61
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Tres Arroyos,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ricardo Flores Magón,11,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Triunfo (Los Pinos),5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Leones (El Paraíso),8,5,3,0,12,4,2,6
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Trinidad,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Tres Hermanos,12,8,4,9,4.57,4,7,5
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Esfuerzo,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Montecristo,19,7,12,4,3.53,4,11,8
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Galileo,142,70,72,4,4.41,39,20,122
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Primavera,18,10,8,0,2,9,18,0
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Salvaje,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José el Nanzal,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Las Víboras,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Manuel,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Viejo Rincón,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Concepción,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Sacrificio,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Fracción San Antonio,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santo Domingo,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Las Arboledas,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Antonio,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Pinal,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Rita,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Tres Hermanos,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Alicia,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Guadalupe,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Pájaros,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Rey,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Lote Número Catorce,14,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Agua Bendita II,1,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Esmeralda,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Corcholata,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ninguno,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Martinica,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Pedro,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Cuadra San Juan,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Barrial,19,11,8,0,8.62,5,7,12
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nuevo Laredo,22,10,12,0,5.08,5,1,21
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Zapote,37,22,15,0,6.96,10,6,31
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Juanito,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Joya,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Javier 2da. Sección,39,19,20,39,3.43,11,33,6
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Clarín,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Palomar,20,10,10,0,5.78,8,8,12
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Tucán,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Esperanza,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Niño Perdido,21,14,7,0,5.86,5,16,5
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa María,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Desengaño,27,11,16,0,3.94,7,2,25
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Zapote Sección Número Dos,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Zapote,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Pedro,26,11,15,0,3.11,6,10,16
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Rodeo,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Zapote,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Lorenzo,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Providencia,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Destino de Alvarado,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Naranjal,27,11,16,0,4.72,10,19,6
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Recreo,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Agua Clara,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Monte Olivo,84,45,39,84,2.51,20,71,13
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Flor del Río,82,49,33,76,5.11,24,50,25
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Palomar,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Crucero la Escondida,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Babilonia 3ra. Sección,183,82,101,153,3.92,29,115,38
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Jesús,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Dos Hermanas,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Abacal,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Alazanes,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Almendra,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ampliación Benito Juárez,136,70,66,68,5.51,40,28,108
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Eben Ezer,351,184,167,351,5.2,70,0,351
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Agua Santa II,10,4,6,0,8.83,3,6,4
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Bitalo,19,8,11,16,3.5,4,13,3
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Borbotón,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Buenaventura,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Calarca,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,California,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Isabel Aquino Casiano,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Rincón del Guano,58,29,29,11,6.53,17,18,40
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Carmen,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Chilar,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Chinal,37,14,23,0,5.25,12,19,18
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Chorrito,10,4,6,0,4.89,3,3,7
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Crucero Nueva Esperanza,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Las Cruces,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Dos Hermanos,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,General Emiliano Zapata del Valle,420,221,199,416,4.94,106,232,185
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Juan Sabines Guerrero,217,118,99,5,5.17,79,116,101
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Rosa,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Espuela,11,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Espuela,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Espuela,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Faisán,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Florida,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Fracción San José,13,7,6,0,3.33,3,0,13
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Javier,33,16,17,0,5.8,14,28,5
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,García Hermanos,1,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Oeste,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Gómez,58,28,30,58,3.49,18,44,14
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Gravera,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Guadalupe (El Bajío 2da. Sección),6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Guajuco,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Herradura,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Herradura,9,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Herradura,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Las Jaras,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ninguno,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Ensenada Chutalijá,215,113,102,215,4.61,49,14,201
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Lindavista,12,6,6,0,7.7,7,6,6
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Romo,23,11,12,23,2.54,7,23,0
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Laureles,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Monos,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Monte de Sión,144,75,69,16,5.58,47,48,96
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nueva Esperanza Progresista,397,195,202,93,5.19,115,97,298
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nueva Independencia,155,84,71,142,6.36,40,53,102
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nuevo Palenque,109,56,53,23,5.2,36,57,52
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nuevo Progreso,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nuevo San Leandro,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Ángeles,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ojo de Agua,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ojo de Agua,1,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Paraíso,1,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Pedregal del Chacamax,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Porvenir [Vivero],30,16,14,0,7.32,11,10,11
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Porvenir,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Potrillo,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Lupita,11,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Protegida,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Recuerdo,34,20,14,0,6.2,11,6,28
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Retazo,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Revolución,122,61,61,122,4.31,36,110,10
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Cuauhtémoc Cárdenas,124,60,64,120,5.95,31,46,76
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Rueda,47,24,23,16,5.36,14,20,27
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Sacrificio,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Sacrificio,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Sacrificio,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nuevo Samaritano,472,229,243,472,4.77,142,255,217
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Cheboya,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Antonio,353,174,179,353,3.04,91,0,351
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Cristóbal,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Mateo,103,51,52,14,7.18,35,29,74
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Francisco,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Francisco,1,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Miguel,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San José,27,12,15,0,4.12,6,4,23
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Juan Chocolja,9,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Luis,269,136,133,269,4.26,73,176,92
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Miguel,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Miguel Arimatea,21,11,10,6,9,1,5,1
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Pedro,8,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Román,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Román,11,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Isabel,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Juanita,15,6,9,0,14.54,4,8,7
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Martha,9,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Rosa,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Rosa,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santo Domingo,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santo Tomás,9,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Fracción Santo Tomás,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Las Delicias 2da. Sección,92,46,46,40,4.9,26,81,10
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Paraíso Maya Palenque,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ninguno,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ignacio,13,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Mariano Mora Huerta,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Tres Hermanos,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Tucán,34,17,17,14,8.14,12,24,10
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,30 de Marzo (El Vergel),206,92,114,206,4.37,51,51,155
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Victoria Campesina II,69,34,35,0,7.89,25,24,45
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Zaragoza (Los Cerrillos),60,30,30,0,4.91,21,19,41
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Esperanza,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Arroyo Jerusalén,589,284,305,589,4.46,141,566,17
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Once de Julio,1,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Margarita Maza de Juárez,300,149,151,300,3.92,76,246,51
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ach'Lum Maya,119,66,53,116,4.8,25,73,43
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Adolfo López Mateos 2da. Sección,39,16,23,35,2.74,9,28,5
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Aquí me Quedo,7,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Aventurero,9,4,5,0,3,6,6,3
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Bascán 2da. Sección,178,90,88,175,4.88,49,118,60
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Camino Real,253,124,129,132,7.72,91,102,150
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Escalera,17,9,8,0,9.8,4,10,6
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Esperanza,11,7,4,0,5.22,4,0,11
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Rosa,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Fortuna,14,5,9,0,7,4,14,0
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Fracción Manga de Clavo,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Francisco Villa,131,70,61,103,4.38,34,75,56
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Fresnito,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Jazmín,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Laguna Emiliano Zapata,134,70,64,89,4.82,39,66,68
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Manantial,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Muzquiz,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nuevo Potiojá,126,64,62,126,2.89,31,46,80
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nuevo Suclumpá,49,28,21,49,5.6,13,49,0
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Pirata,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Roble,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Agustín,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Antonio Dos,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Carlos,5,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Lúcia,9,6,3,3,6,3,9,0
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Margarita,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Juan (José Manuel Lastra),2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Luis R. Azcanga A.,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Salustino Zenteno,2,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Vicente Román Lezama,3,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Las Tres Hermanas,8,5,3,0,7.29,5,1,7
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Ach'Lum San Marcos,82,36,46,81,3.62,22,74,8
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Agua Fría 2da. Sección,96,51,45,0,3.64,38,95,1
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Bethel,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,General Emiliano Zapata,48,23,25,48,4.94,15,31,17
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Estrella de Belén,179,97,82,171,4.23,44,102,77
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Bonita,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Joya,14,7,7,0,4.73,6,8,6
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Kilómetro 20,6,4,2,0,4.83,4,6,0
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Lago,9,4,5,0,14,5,9,0
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Los Olvidados,54,27,27,35,3.75,17,25,29
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Nuevo Plan de Ayala,296,142,154,293,4.42,64,100,186
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,La Providencia,4,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Roble,6,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,San Simión,39,22,17,6,3.95,9,28,11
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa Martha,8,5,3,0,8.33,4,5,3
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,Santa María 2da. Sección,106,51,55,106,4.71,30,52,54
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,El Capulín,10,*,*,*,*,*,*,*
#NAME?,Chiapas,#NAME?,Palenque,#NAME?,20 de Febrero,71,37,34,71,3.36,24,51,19
